year_month,DM1,DM2,DM3,DM4,DM5,EM1,EM2,EM3,JM3,JM4,MM1,MM13,MM14,MM15,MM16,MM17,MM19,MM2,MM3,MM4,MM5,MM6,MM7,MM8,NM1,NM2,NM3,NM5,NM6,NM8,PM1,PM11,PM2,PM3,PM4,PM6,PM7,PM8,PM9,SM1,SM10,SM11,SM12,SM13,SM17,SM18,SM19,SM2,SM20,SM3,SM4,SM5,SM6,SM7,SM9,TM2,TM3,TM4,TM5,TM6,TM7,TM8,VM1,VM12,VM14,VM15,VM2,VM4,VM5,VM6,VM7,VM8,WM1,WM2,WM3,WM4,ET1,ET2,NT1,PT2,PT3,PT4,ST1,ST3,TT1,VT10,VT11,VT12,VT2,VT3,VT4,VT8,WT1,WT3
2005-10-01,9.2,6.7,2.7,1.7,2.3,1.6,1.7,2.1,2.3,1.7,20,0.7,0.9,0.7,1.3,1.2,0.9,4.2,2.5,0.9,1,1.4,2.7,1.2,1.1,1.3,1.4,1.4,2.1,2,1.6,1.2,1.8,1.9,2.2,6,1.6,1.4,1.4,1.5,8.8,11,5.2,3.2,2.1,1.7,1.2,1.4,1.8,1.9,1.7,1.4,2,1.7,2.5,4.8,2.6,4.2,2,3.3,2.4,3.5,1.2,1.3,1.9,1.4,1.3,1.3,1.4,1.4,1.2,1.4,1.8,1.7,1.6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-11-01,10,3,1.9,2.1,3.5,1.6,1.9,1.7,1.7,1.9,7.2,2.8,2.6,2,1.2,3.5,3.1,3.7,1.8,2,1.4,1.9,2.3,1,1.4,1.2,1.6,2,2.1,1.8,2,1.4,2.9,1.6,1.6,2.3,1.2,1.2,1.4,1.3,7.8,10,4.7,4.8,1.7,1.3,1.4,1.4,2.3,1.3,1.4,1.4,1.1,2,2.3,17,10,8.4,3.9,11,3,1.7,4.8,2.7,2,2.9,3.8,2.5,2.2,2.1,1.2,1.1,1.5,2.1,1.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-12-01,9.6,8.2,5.1,5.6,3.8,1,2,1.6,2,2.1,11,1.2,1.2,1.2,2.1,1.3,1.1,5.5,2.5,2.1,1.4,1.8,2.9,1.2,2.1,1.6,1.7,1.4,2.1,1.5,3.4,1.5,2.9,1.9,2.3,3.2,1.2,1.6,1.4,0.9,3.4,2.6,2.7,2.1,1.4,1.1,1.1,1.1,1.6,0.9,0.6,0.8,0.8,0.8,1.3,15,8.2,7,3.8,6,2.4,1.7,0.9,1.4,1.3,1.2,1.2,1.2,1.5,1.1,1.1,1.3,1.2,1.7,1.4,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-01-01,28,21,2,1.6,3.4,5.8,6.2,5.8,4,4,4.6,1.4,1.9,4.2,5.9,1,6.5,1.3,2.7,2.5,2,0.6,0.8,3.4,1.7,1.5,1.7,1.2,1.8,2.6,2,4.9,2.6,2.3,3.1,3.2,2.6,2.8,2.5,4.3,9.8,8.8,5.2,2.7,3.1,4.9,5.3,9,4.2,8.6,12,3.6,3.9,16,9.8,4.6,13,6.4,1.5,3.4,2.4,3.4,4.2,3.2,3.4,3.4,4.3,4,4.2,3.3,3,3.7,6,4.9,4.1,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-01,16,15,2.1,1.1,2.3,1,1.1,0.8,1.1,1.2,2.9,1.4,1.3,1.6,1.3,1.3,1.2,1.2,1.4,1.8,1.2,1.8,1,1.4,0.8,0.9,1.4,1.5,1.2,1.4,1.7,1,1.7,1.4,1.6,2.4,1.3,1.3,1.5,1.2,1.5,1.2,1.5,1.2,1.3,0.9,0.9,1.3,1.3,1,0.8,1,0.6,0.6,1.1,6.4,9.6,5.1,6,1.1,0.9,0.8,0.8,0.8,0.9,1.3,1.1,1,1,0.8,0.8,1,1.4,1,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-01,3.4,1.2,3.4,1.3,1.8,1.3,1.4,1.4,1.2,0.9,1.6,2.3,2,1.7,1.7,1.8,2,5.5,1.4,2.2,2.4,1.6,1.1,1.6,0.9,1.2,1.5,1.6,1.4,2.1,3.8,3,2.8,3.6,3.6,3.5,1.7,2.5,4.4,2.2,1.7,1.8,3.6,3.7,1.7,1.2,2.6,2.4,3.8,2.4,2.3,3.5,2.5,2.5,3.1,1.6,1.8,2.5,0.7,1.2,0.8,0.9,2,1.4,1.1,1.6,1.5,1.8,1.6,1.7,0.5,1.3,2,1.5,1.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-01,1.9,2.5,1.7,1.6,1.6,1.9,2.1,2.3,2.2,1.7,6.5,1.2,2.9,1.8,2.2,2.5,3,5.6,3.9,3.7,2.7,2.9,3.4,3.2,3.8,4.4,5.2,8.4,7.8,2.1,2.6,2.1,3.4,2,0.8,5.2,1.3,1.5,1.8,1.2,1.9,2.6,3.2,5,3.9,5.7,1.6,1.1,3.3,1.4,1.3,1.9,2.9,4.5,1.8,6.9,3.9,5,4,3,2.7,1.6,1.5,2.1,2.9,1.6,2.3,1.6,0.9,1,2.1,1.7,2.4,2.1,0.7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-01,3.8,6.3,8.7,5.4,2.5,1.3,1.2,1.2,1.4,0.7,9.5,8.6,12,0.8,0.7,1.7,6.6,6.1,2.7,1,1.1,1.9,2.3,2.8,1.7,1.5,1.9,2,1.7,2.4,2.2,1.8,1.8,2.1,2.2,2.5,1.9,1.8,1.6,1.7,1.8,1.7,2.1,2.7,1.7,2.1,2.5,1.5,1.3,1.6,1.6,1.4,1.4,1,1.2,4.4,6,4.7,5.2,8.7,5.4,3.1,1.3,1.2,2.1,1,1.2,1.3,1.1,1,1.1,1.4,1,1.2,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-01,89,100,58,15,4.1,2.9,2.5,3.2,14,3.3,14,3.6,1.8,1.8,2.6,4.9,1.6,12,3.5,2.2,5.5,2.1,9.1,1.9,4.1,6.4,5.7,10,5.3,4.5,1.6,1.8,1.6,2.2,1.6,2.4,1.1,2,1.5,11,2.6,20,17,18,16,11,11,6.8,6.8,8.1,3.2,12,2.9,5.6,2.1,3.4,6.2,8,16,7.2,6.9,10,1.1,1.2,2,2.3,1.2,1.6,1.9,1.7,6.5,3.4,8.5,2.5,1.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01,13,120,13,16,2.5,12,16,13,16,13,6.7,8.7,11,3,2.6,4.4,12,3.7,2.4,1.5,1.1,1.7,1.4,8.1,32,21,13,9.5,11,20,2.4,4,2.8,2.7,2.1,4.4,3.1,2.3,3.6,7.1,35,35,28,22,21,4.7,4.4,5.4,8.1,4.7,5,3.6,8.6,6,3,2.7,7.2,2.9,8.7,4.8,3.7,3.7,11,15,24,27,12,12,15,18,15,19,9.7,17,11,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-01,10,12,3.4,1.8,1.8,2.8,3.4,4.4,8.9,3.7,8.6,2.2,2.1,1.1,1.4,1.4,2.2,3.2,2.1,1.6,1,1.3,1.6,5.6,2.3,1.2,1.1,2.4,1.9,2.2,2.7,1.1,2.4,1.5,1.6,3.4,1.4,1.1,1.2,2.3,36,40,26,23,10,4.3,1.7,2.9,10,5.5,8.4,2.2,4.5,4.6,1.9,12,9,7.6,3.4,7,2.1,1.6,1.6,1.6,2.2,3.2,2.4,1.8,2.2,1.8,2.1,2,3.3,2.9,1.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-01,6.9,12,2.5,1.9,1.5,23,22,21,18,18,6.4,1.6,0.9,2.4,1.1,2.4,1.1,4.2,1.1,0.8,1.4,3.4,2.5,0.8,3.6,2.7,6.3,8.4,7.4,2.2,1.8,2.8,0.9,1.4,1.6,1.7,0.4,0.5,1.4,1.2,4,4.9,5,5,3.3,1.3,0.9,2.2,3.6,1.6,1.1,0.8,1.1,1.4,3,26,17,25,21,14,14,10,13,3,4.3,9.5,9.8,11,11,11,4.6,3.3,4.6,3.9,2.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-01,10,8.3,7.2,6.8,4.3,2.3,2.7,1.9,1.6,1.2,32,1.5,1.3,1.2,2.2,1.4,1.7,3.3,1.6,1.5,1.6,2.8,2.5,1.4,2.5,3.3,4,2.3,4.8,4.5,2.7,2.1,2.1,2.1,3.4,2.2,1,1,1.4,1.8,2.8,3.9,3.8,3,3,1.6,1.8,1.3,1.1,1.4,0.8,1.2,2.5,1.4,1.5,7.6,7.1,7.8,9.1,10,3.4,2,2.2,1.1,1.1,1.6,0.9,1.6,1.7,1.5,1,1,1.4,0.9,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-01,8,5.7,4.6,2.5,2,2.4,2.1,2.5,2.1,2.4,3.5,2.6,3.7,1.6,1.7,2.1,4.5,1.8,2.1,3.3,1.6,2.1,4.3,1.9,7.5,2.9,9.1,6,3.6,3.4,1.3,1.2,1.5,2.2,2.5,2.2,2.5,2.6,1.8,1.8,2.9,2.6,3,2.6,2,1.4,1.4,1.9,1.8,2,1.4,1.4,1.7,1.2,2.7,16,57,8,4.4,21,5.5,1.7,3.6,1.9,1.6,2.4,2.2,2.2,2.6,2.7,2.5,1.7,1.6,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-01,1.6,2,2.6,2.2,1.8,1.9,2.4,2.7,2.8,2,2.6,3.4,2.8,1.7,1.9,1.7,2.4,4.1,3.6,2.1,2.5,3.5,3.2,2,1.7,1.3,1.8,1.6,1.2,2.3,2.4,2.3,3,3.1,3,2.5,1.6,1.9,1.8,2.1,2.8,2.2,2.4,2.2,2,2.1,1.7,2.6,2.3,3.2,3.1,2.7,2.5,3.4,2.3,19,34,9,6.1,4.4,5.8,4.1,2.9,1.9,1.6,2.8,3.2,2.8,2.2,2.3,2.4,2,3,1.8,1.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-01,41,44,59,16,14,1.7,2,1.1,2,1.9,2.1,2.7,2.2,1.8,1.8,2.9,2.1,1.9,2.9,4.7,3.3,3.3,1.5,1.9,5.4,6,5.7,5.6,6,6.8,1.7,2.1,2.1,1.8,2.8,1.6,2.8,2.8,2.2,1.2,2.1,6.3,1.6,1.3,1.4,1.5,1.4,1,1.6,1.2,0.6,1.2,1.2,0.9,1.7,11,9.6,7.6,3.4,3.5,2.5,1.8,5.7,0.2,0.3,7.8,6.8,6.2,6.1,6.7,1,0.8,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-01,35,67,11,12,16,5.2,5.7,3,5.5,6.1,2.2,1.1,1.1,1.3,1.1,1.6,2.8,1.1,1.1,0.6,1,1.1,1.2,1,18,21,21,20,26,17,2.4,1.2,2.1,2.6,2.8,1.7,1.2,1.1,1.2,1.9,1.8,1.9,2.2,3.6,1.3,1.7,2.1,2.1,2.1,2.1,1.9,2.2,2.1,2.4,1.6,7.6,8.9,8,4.7,3.8,3.2,1.6,5.4,7.2,9.7,5.7,5.3,4.1,4.2,5.4,7.6,12,11,10,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-01,4.3,2.4,2.8,2.2,2.1,1.6,1,2,1.2,1.2,9.8,0.9,1.2,1.4,1.1,3.3,1.4,8.2,3.5,2.1,2.4,2.9,6.5,0.9,0.8,0.8,1.2,1.4,1.4,1,1.5,1.1,1.2,1.8,0.9,1.1,0.9,0.6,0.7,1.1,3.7,3,2,2,1.3,2,1.4,1.1,1.9,1.3,1.5,2,1.5,2.6,2.2,11,12,9.6,6.4,8.5,3.5,3,1,1.1,1,0.7,0.8,1.1,0.6,0.4,0.8,0.4,0.4,0.7,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-01,14,31,25,2.8,6.6,1.1,1.2,1.3,0.7,1,1,1.5,2.1,0.6,0.6,1,1.6,1,1,0.8,0.7,1.4,1.5,1.8,12,14,16,8.2,15,12,1,1.1,1.2,1.3,0.9,1,1.2,0.7,0.9,2.8,8.1,5.8,8.9,4.4,5.2,1.4,2.3,2.4,5.7,2.4,2.2,1.7,1.5,2.8,7.3,4.8,5.8,5.3,4.9,3.8,3,1.6,1.2,1.3,1.7,0.8,1.9,1.4,1.2,0.9,1,1.5,3.8,1.9,1.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-01,10,7.2,27,33,28,1.2,1.7,2.1,1.2,1.7,8.4,1.1,0.8,0.7,0.7,1.4,1.6,1.7,0.9,0.6,0.8,1.4,1.6,2.1,1.9,6.9,4.4,4.4,4.6,12,5.3,1.8,5.4,4.5,3.2,5.7,3.1,2.2,1.5,3.1,6.8,6.5,6,6.1,2.1,0.7,2.4,2.8,6.9,2.5,3.5,1.8,2.7,4,7,1,1.2,0.6,1.4,1.8,1,0.9,2.5,1.6,2.8,1.6,2.2,1.8,0.8,1.2,1.4,1.4,2.1,2,1.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-01,58,64,9.4,2.4,2.2,13,9.9,7.3,7.8,7.9,2.2,19,11,1.6,0.8,1.9,2.3,1.7,2,1.4,1.1,1.9,2,19,2.9,2.5,2.7,2,2.8,5.2,0.8,1,0.6,1,1.3,2,0.7,1,0.8,9.4,8,9.5,46,7.9,10,11,11,9.3,13,27,14,8.2,7.7,32,7,6.2,8.3,6,10,12,11,8.1,26,10,5,31,24,26,28,24,4.1,1.8,6.3,5.6,3.9,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-01,27,10,3,2.4,1.2,9.6,9.7,10,10,8.7,6.2,17,19,1.7,1.4,1.7,11,2.7,2.3,1.7,1.5,1.8,1.5,8.9,42,15,27,4.2,9.1,7.7,3.1,3,4.6,6,2.5,3.3,1.6,1.3,3.8,13,45,50,55,50,32,17,18,17,5.7,24,23,15,29,16,6.9,3.4,4.7,3.2,4.4,1.7,1.2,0.7,50,10,5.9,54,53,52,52,50,11,11,28,11,9.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-01,1.1,2.2,1.7,0.7,1.2,14,7.3,9,20,19,32,3.2,4.1,5.8,6.7,13,7.3,7.4,14,12,11,8.9,18,1.5,13,11,7.7,9.6,12,23,6.5,5.7,6.8,6.8,6.6,9.9,5.8,8.1,5.1,2.9,26,29,24,17,22,2.9,3.3,2.9,2.3,9.4,5.9,2.1,5.9,22,11,17,18,17,17,14,11,9.6,3.5,4,7.9,5.5,3.2,3.6,4.2,4.6,3.3,4.5,5.9,6.7,3.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-01,2,12,4.7,5.3,6.5,5.7,6.4,3.7,4.4,4.3,12,1.4,1.6,1.6,1.8,1.1,1.7,4.8,1.7,1.6,1.3,2.2,1.8,2.3,3.6,4.8,5.5,6,5,5.4,1.4,1.3,2.4,1.7,2.1,3.8,2.2,1.8,2.4,2,12,11,6.9,6.7,2,1.6,1.7,0.5,2.1,0.7,0.6,0.8,0.9,1.2,2.9,14,4.5,2.8,4.5,3.1,2.3,1.2,1.2,2.2,1,1.1,1.1,0.6,1.9,0.5,1.5,1.9,1.8,1.2,1.2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-10-01,20,18,3.5,3.9,4.3,1.2,0.9,0.7,1.6,0.9,26,1.3,1.6,1.7,2.2,4.6,2.8,9,4.1,6.8,6.2,3.8,6.2,2.1,1.6,1.1,1.4,1.4,1.4,1.7,1.6,1.2,2.5,1.7,1.8,2.4,2.2,3.1,0.8,1,5,4,2.4,2.2,1,0.9,0.7,1.2,0.3,1.3,1.8,1.8,2.4,3.3,1.3,6.1,7.7,4.4,3.5,3.1,2.7,1.8,3.7,1.2,2.2,1.4,1.3,2.4,1.4,1.5,1.2,1.6,1.9,1.7,1.3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-01,4.1,5.1,16,4.5,4.2,2.1,2.5,1.7,3,2.3,22,1.9,1.6,2.3,4.9,3.7,2.3,6.5,8.4,5.8,1,1.6,8.1,1.9,2,3.4,3.8,11,3.7,2.9,13,1.5,8.3,7.1,5.3,5.9,4.1,2.5,1.6,1.8,23,22,13,4.6,6.4,1.4,1.5,1.2,5.1,1.3,1.4,1.4,3.4,2.8,4.1,10,11,8.1,5.6,5.6,4,5.2,1.9,2.3,1.7,2.6,2.5,2.8,2.9,2,2.9,2.3,3.6,2.5,3.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-12-01,7.9,7.7,9.1,4.4,1.4,2.3,3.3,0.8,1.6,4.2,5.6,1,1,5.2,9,7.7,3.1,2.2,4.8,4.8,5.8,5.6,2.3,2.4,0.8,1.2,1.3,1.4,1.7,2.1,10,7.5,11,6.9,8,8.1,7.7,5.2,8.5,0.8,1.8,1.4,1.1,1.4,0.9,0.8,1,0.9,1.5,0.9,0.9,0.9,0.9,1.6,2.6,4.1,3.7,3,3.3,4.2,6.4,9.4,2.9,0.4,0.4,1.3,2.2,2.4,1.8,1.2,0.5,0.7,0.8,0.4,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-01,53,18,9.7,3.4,2,2.4,2.6,1.6,2.7,3.4,5.7,1.1,0.8,5,4.6,3.6,2.6,9.8,1.8,5.5,2.2,3.7,12,4.1,0.7,0.8,1,1,1.1,1.2,4.4,1.8,4.1,4.3,2.5,4.7,2.8,2.8,3.1,2.5,3.4,2.2,1.5,1.8,2,0.6,2.2,2.2,2.1,2.2,2.8,3.2,3.2,2.8,2.9,11,11,13,7.9,9.7,7.3,4.6,4.3,1.2,1.4,2,6,3.4,3.6,3.2,2.1,1.9,2.1,1.6,2.3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-01,3.4,2.1,3.4,1.3,1.1,0.7,1.1,1.3,0.8,1.2,26,0.9,0.6,1.6,2,5.1,0.9,14,5.9,4.8,2.6,9.6,10,0.5,1,1.2,0.9,0.8,1.6,1.8,9.8,1.8,11,11,13,5.4,5.5,2,2.8,1.3,1.4,1.7,1.7,0.6,0.9,0.6,0.8,0.8,1,1,0.9,1,1.4,1.1,0.9,4.3,4.9,4.4,3.5,3.2,2.5,3.6,1,0.6,1,1.5,0.7,1.2,1,1.6,0.9,0.9,1.4,1.2,1.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01,0.6,1,1.3,1,0.6,0.5,0.6,1.5,0.9,0.6,1.1,0.8,0.4,0.6,2.6,1.9,0.5,0.8,2.1,1.5,2.3,5.5,0.8,0.8,1.9,2.2,2.5,1.8,1.5,2.6,1.3,1.8,1.6,1.4,1.7,1.2,3.3,0.8,1.5,3.2,14,14,12,8.8,6.2,5.9,3.2,5.2,8,4.8,6.4,8.1,7.3,17,7,3.2,1.5,1.4,0.8,1.2,0.8,1.8,0.8,1.5,3.7,0.6,0.7,0.4,0,0.5,1.9,1.7,6,3.5,2.1,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-01,3.3,4.4,3.3,4.2,1.4,0.8,0.7,1.1,0.9,1,21,3.6,3,1.1,2,5.2,1.1,12,6.7,4,3.9,10,15,2.4,1.3,1.6,1,1.2,1.2,2.1,5.7,2.3,8.9,7,7.1,16,7,6.7,3.5,2.5,1.7,1.8,1.9,3.5,2.4,2.9,0.8,2.7,2.9,2.1,2,3.1,1.1,5.9,0.9,12,11,10,14,9.9,10,10,0.6,0.9,0.5,0.7,0.9,0.6,0.8,0.6,0.7,1.3,2,1.8,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-01,2.8,2.3,2.6,2.2,1.7,1.1,0.9,0.7,1.2,1.1,12,0.4,0.3,0.6,1.3,1,2,3.9,2.2,1.4,1.2,1.2,2.1,2.5,1.7,1.7,1.8,2.4,4,3,4.6,5.1,3.7,8.2,6.9,3.9,2,3.6,5.6,1.5,11,11,9.8,7.7,6.1,2.8,1,2.9,8.4,3.3,4.2,3.1,5.3,9.2,7.2,13,13,8.4,5,4.5,2.7,3.8,5.7,1.5,1.2,14,2,3.5,6.2,4.9,1.4,1.7,5.5,1.6,1.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-01,70,120,77,68,48,25,15,18,33,36,24,2.2,3.7,2.6,3,3.9,0.8,9,1.3,0.7,1.7,2.4,9.6,1,3.8,2.3,3,1.9,2.8,3.3,1,1.8,0.9,1.3,1,0.9,0.9,0.8,1.4,1.5,1.2,2.3,1.5,1,0.8,2.8,3.6,0.8,1,1.6,1.3,11,5.2,1.3,1.3,18,18,15,12,8.8,9.3,6.4,15,2.2,3.5,16,18,16,17,15,2.8,2.8,6.5,3.8,2.7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-01,14,78,4.5,2.6,2.5,4.8,3.6,8.5,8.9,5,13,23,10,1.8,0.6,2.2,27,2.6,1.9,3,1.2,3.9,2.3,20,1.1,0.8,1,0.9,1.6,2.8,2.2,2.1,3,1.6,2.8,3,1.9,2.1,1.9,14,3.2,3,1.3,1,1,32,23,18,0.7,18,20,13,18,22,0.8,10,5.6,3.2,6.6,4.4,2.7,2,2.3,2.2,4.2,6.6,1.3,4.4,2.6,3.4,2.8,3.5,5,4.2,2.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-08-01,22,40,5.9,7.1,3.3,15,13,13,31,15,9.7,1.5,2.2,1.9,2.2,1.9,2.4,7,2.7,2.2,1.8,2.3,3.5,1.9,1.7,1.7,1.7,1.4,2.6,3.8,1.4,1.4,2.4,1.4,1.9,3.6,2,1.6,1.9,6.4,0.7,0.7,1.2,1.2,1.4,14,5.9,9.5,1.5,9.2,18,6.8,15,23,0.3,7.9,2,3,4.2,5.7,3.6,3.3,20,2.2,2.7,24,21,21,24,29,3.4,3,3,1.8,3.2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09-01,4.9,8.4,2.1,2.2,3.6,0.7,0.8,0.9,0.6,0.4,5.7,1.7,4.2,7,1.1,1,4.4,3.6,1.8,1,1.2,1.1,1.6,6.6,3,2.2,3.2,2.3,2.5,2.4,4.9,3.2,6.8,4.4,3.6,5,4.2,3.8,4.7,13,16,3.8,2.1,4.9,9,14,29,12,28,11,4.5,27,25,2,10,8.2,7.5,6.9,7.6,5,3.1,3.7,1.5,2.4,3.8,1.2,1.8,1.5,1.3,1,2,2.7,2.1,2,2.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-01,5.4,3.8,2.3,1.5,1.1,1.7,2.2,2.4,2.7,2.6,6.9,NA,NA,NA,NA,1,4.9,3.3,1.5,3.3,1.7,2.4,2.1,4,2.4,1.7,3.5,14,8,4.9,2.2,2.7,1.3,1.5,2.2,3.2,1.1,1.5,0.8,2.6,4.1,3.5,2.6,2.5,2.8,1.8,2,1.4,1.6,0.9,0.6,1.6,1.8,0.9,1,3.1,3.7,3.5,3.9,2.2,1.5,2.3,1.3,1,1.9,1,0.5,0.8,0.8,1,1.2,1.2,1.2,0.6,1.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-01,32,50,26,12,2.1,0.5,0.6,0.3,0.3,0.4,10,1.5,0.5,0.6,1,2,2.6,4.3,4.2,3.4,2.5,2,3.4,1.4,0.8,0.7,2.4,3.7,2,2.9,2.7,1.8,2.7,1.4,3.1,1.4,2.8,2.9,1.9,1.1,3.5,4.2,2.1,2.5,1.1,1.7,0.8,1.4,1.9,1.1,1,1.7,1.2,1.4,1.8,3.5,6,3.2,2.2,2.8,1.9,1.4,0.5,1.1,0.9,0.5,0.4,0,0,0.6,1.3,1.1,1.1,1.1,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01,130,170,30,4.3,6.7,3.5,2.2,1.1,2.4,2.6,6.1,1.1,1.5,1.5,0.8,1.2,1.4,2.6,1.9,3.9,1.3,1.4,0.8,1.8,3.4,3.9,6.5,5.5,8.1,7.8,2.3,2,1.9,1.1,1.1,2.7,1.1,0.8,1.4,2.6,8.3,6.5,6.3,5.9,2.2,1.9,1.9,2.6,2.4,4.5,4.3,1.2,1.4,3.4,6.8,11,9.5,7.4,1.7,4.1,2.3,1.9,2.8,1.7,1.4,1.6,1.9,1.9,1.9,1.8,2.4,1.7,1,1.6,1.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01,190,140,12,3.9,2.5,1,1.4,1.5,1,1.2,9.2,0.9,0.8,1,2.5,2.6,1.3,1.5,3,1.8,2.4,2.7,1.2,1.3,1.3,1.7,2.1,2,2.9,2,2.4,1.1,1.7,1.9,2,2.4,1.4,2.1,1.8,1,3.4,2.5,1.7,1.7,1.5,0.7,0.8,1.1,1.4,1.1,1.2,2.2,2,3.9,1.8,4.1,14,6.1,3.4,2.9,2.5,1.8,1.6,1,1.2,1.7,1.7,1.3,1.1,0.9,1.7,2.2,1.7,1.4,1.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
