year_month,DM1,DM2,DM3,DM4,DM5,EM1,EM2,EM3,JM3,JM4,MM1,MM13,MM14,MM15,MM16,MM17,MM19,MM2,MM3,MM4,MM5,MM6,MM7,MM8,NM1,NM2,NM3,NM5,NM6,NM8,PM1,PM11,PM2,PM3,PM4,PM6,PM7,PM8,PM9,SM1,SM10,SM11,SM12,SM13,SM17,SM18,SM19,SM2,SM20,SM3,SM4,SM5,SM6,SM7,SM9,TM2,TM3,TM4,TM5,TM6,TM7,TM8,VM1,VM12,VM14,VM15,VM2,VM4,VM5,VM6,VM7,VM8,WM1,WM2,WM3,WM4,ET1,ET2,NT1,PT2,PT3,PT4,ST1,ST3,TT1,VT10,VT11,VT12,VT2,VT3,VT4,VT8,WT1,WT3
2005-09-01,7.2,6.1,3.9,3.6,3,0.98,0.7,0.95,0.64,0.86,1,0.55,0.55,0.68,0.8,0.92,0.73,1.1,0.97,0.96,0.78,0.98,1.1,0.68,1.5,1.6,1.6,3.1,3.2,2.8,1.1,0.76,1,1,1.2,1.5,0.98,0.78,0.83,0.94,1.7,1.7,1.5,1.3,1.1,0.96,0.97,1.1,1.1,1.1,1.1,1,0.94,1.2,1.5,1.7,1.6,1.5,1.4,1.3,1.2,1.1,0.56,0.92,0.83,0.68,0.61,0.77,0.64,0.72,0.63,0.64,0.51,0.63,0.72,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-10-01,7.4,6.5,3.9,2.6,2.3,0.46,0.45,0.39,0.35,0.43,0,0.44,0.43,0.18,0.39,0.38,0.18,0.28,0.49,0.38,0.4,0.51,0.37,0.33,1.2,1.2,1.5,2.2,1.8,1.3,0.15,0.35,0.14,0.81,0.39,0.24,0.16,0.19,0.33,0.63,1.3,1.1,1.2,1.3,0.83,0.68,0.63,0.71,0.82,0.89,0.95,0.73,0.69,1.1,1,0.42,0.1,0.08,0.09,0.14,0.1,0.21,0.71,1.1,1.2,0.91,0.78,0.77,0.89,0.96,0.94,1,0.78,1.4,1.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-11-01,7.2,4.6,2.8,1.4,1.1,0.37,0.31,0.36,0.43,0.37,1,0.7,0.7,0.68,0.69,0.66,0.79,0.61,0.62,0.65,0.69,0.77,0.56,0.77,0.63,0.63,0.74,0.97,0.73,0.75,0.85,0.39,0.78,0.75,0.72,0.9,0.58,0.64,0.42,0.37,0.71,0.71,0.74,0.61,0.4,0.29,0.34,0.38,0.48,0.42,0.43,0.46,0.38,0.49,0.64,0.75,0.6,0.63,0.63,0.64,0.62,0.58,0.59,0.84,0.87,0.88,0.54,0.77,0.87,0.83,0.8,0.62,0.37,0.46,0.66,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-12-01,4,2.4,0.82,0.25,0.34,0.67,0.61,0.61,0.69,0.66,0.11,0.73,0.81,0.66,0.81,0.57,0.66,0.09,0.45,0.57,0.53,0.69,0.08,0.65,0.79,0.77,0.78,0.8,0.74,0.78,0.8,0.65,0.74,0.72,0.77,0.93,0.66,0.62,0.66,0.71,0.75,0.71,0.7,0.77,0.73,0.7,0.66,0.71,0.69,0.7,0.69,0.69,0.69,0.75,0.76,0.75,0.4,0.45,0.46,0.61,0.79,0.74,0.72,0.82,0.83,0.87,0.8,0.76,0.86,0.86,0.86,0.9,0.69,0.74,0.69,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-01-01,4,3.7,2.2,2.1,2.2,0.23,0.34,0.41,0.29,0.27,0.09,0.86,0.94,0.74,0.25,0.14,0.61,0.15,0.19,0.34,0.36,0.17,0.21,0.77,0.85,0.97,0.92,1.1,1.2,0.88,0.17,0.25,0.12,0.12,0.21,0.13,0.09,0.12,0.13,0.32,0.1,0.07,0.1,0.13,0.18,0.24,0.27,0.1,0.22,0.09,0,0.14,0.13,0,0.11,1.2,1.2,1.1,0.94,0.84,0.51,0.24,0.3,0.42,0.46,0.39,0.26,0.29,0.29,0.33,0.34,0.33,0.27,0.36,0.36,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-01,3.2,2.7,1.8,2.1,1.7,0.68,0.64,0.57,0.74,0.71,0.43,0.47,0.62,0.79,0.71,0.41,0.75,0.57,0.59,0.51,0.73,0.52,0.57,0.73,1.2,1.2,1.4,1.5,1.3,0.95,0.6,0.68,0.57,0.54,0.59,0.63,0.54,0.58,0.61,0.73,1.4,1.3,0.78,0.87,0.72,0.75,0.72,0.73,0.55,0.73,0.78,0.84,0.83,0.94,1,0.14,0,0.05,0,0.14,0.13,0.37,0.71,1.1,1.1,0.78,0.72,0.74,0.73,0.74,1.1,1,0.9,1,1.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-01,4.5,2.3,3.6,1.9,2.1,0.51,0.5,0.35,0.58,0.56,1.3,0.61,0.59,0.62,0.62,0.7,0.62,0.96,0.72,0.71,0.67,0.67,0.85,0.65,0.99,1,1.2,1.9,1.3,1.1,0.75,0.65,0.74,0.72,0.71,0.75,0.73,0.7,0.71,0.29,0.86,0.82,0.57,0.56,0.23,0.33,0.29,0.33,0.4,0.38,0.48,0.35,0.28,0.56,0.69,1.3,1.1,1.2,1.2,0.96,0.86,0.72,0.66,0.84,0.89,0.89,0.68,0.72,0.85,0.92,0.83,0.71,0.48,0.7,0.74,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-01,4.3,4.7,2.3,2.1,1.8,0.38,0.34,0.48,0.48,0.5,0.24,0.22,0.29,0.28,0.29,0.6,0.29,0.31,0.28,0.38,0.42,0.76,0.46,0.3,0.92,1,1.2,1.9,1.5,0.88,0.32,0.25,0.25,0.23,0.27,0.23,0.23,0.21,0.22,0.33,0.84,0.74,0.48,0.54,0.58,0.29,0.35,0.44,0.63,0.42,0.49,0.48,0.59,0.58,1,1.4,1.5,1.3,1,1.1,1.2,1.1,0.46,0.72,0.83,0.65,0.61,0.56,0.67,0.65,0.54,0.55,0.32,0.37,0.66,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-01,5,4,2.6,2,1.2,0.39,0.38,0.38,0.45,0.38,0,0,0,0.08,0.08,0,0,0,0,0.06,0.06,0.07,0,0.07,1.3,1.6,2,2.7,2.1,1.4,0.43,0.45,0.58,0.5,0.53,0.56,0.41,0.41,0.44,0.52,1.2,1,1.1,1.2,1.1,0.78,0.42,0.62,1.2,0.61,0.61,0.64,1.1,1.1,1.1,0.56,0.48,0.44,0.41,0.27,0.4,0.34,0.42,1.4,2.5,0.43,0.38,0.39,0.46,0.44,1.2,1.4,1.4,1.4,1.3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-01,1.3,0.2,2.5,3.4,3.4,1.9,2.1,2.2,1.6,2,0.27,0.15,1,0.59,0.21,0.33,1.2,0.31,0.45,0.55,0.32,0.76,0.66,1.4,5.8,5.6,4.7,7.8,6.9,7,0.61,1.2,0.51,0.52,0.57,0.67,0.78,1.1,1.2,1.2,2.5,2.3,2.7,2.7,3,2.8,1.7,1.6,4.1,1.4,2.2,2,3,2.5,2.9,1.5,1.4,0.81,0.63,1,0.59,0.61,1.3,2,2.6,2.2,1.6,1.4,1.7,1.8,1.8,2.3,1.7,2.4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01,3.7,1,5,4.5,6,0.42,0.22,0.22,0.16,0.22,0.1,0.49,1.1,0.1,0.13,0.28,0.86,0.31,0.14,0.13,0.13,0.17,0.27,1.5,3.1,4.2,3.1,5.3,5.2,4.1,0.5,0.11,0.36,0.27,0.44,0.4,0.1,0.09,0.18,0.55,1,0.73,0.62,0.83,1.1,1.1,0.68,0.37,3.1,0.43,0.8,0.89,1.1,1.7,2.1,1.8,2,1.8,1.3,1.7,1.5,1.5,0.65,1.6,3,0.84,0.84,0.83,0.85,0.8,0.64,1.5,0.52,2,1.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-01,10,8.9,7.6,6.7,6.3,0,0,0.05,0,0,0.34,0.06,0.06,0.17,0.3,0.64,0,0.28,0.61,0.57,0.52,0.9,1.7,0.06,5.3,4.6,3.6,8.9,8.1,8.3,1,0.76,1.1,0.91,1.4,0.92,0.68,0.64,0.58,0.1,0.13,0,0.27,0.34,2.1,0.13,0.33,0.24,0.65,0.18,0.09,0.27,0.14,0,2.2,2.5,1.1,1.2,0.88,0.93,0.77,0.76,0.47,2,3.5,0.95,0.7,0.63,0.65,0.61,1.5,1.9,1.1,0.97,1.9,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-01,6.9,6.9,5.5,5,4.5,0.06,0.27,0.54,0.09,0,0.07,0.4,0.29,0.16,0.33,0.21,0.28,0.05,0.57,0.42,0.19,0.33,0.07,0.27,0.4,0.53,0.25,0.39,0.28,0.88,0.51,0.39,0.64,0.47,0.69,0.45,0.36,0.36,0.51,0.34,0.71,0.58,0.83,0.83,0.61,0.18,0.27,0.95,0.55,0.44,0.48,0.17,0.18,0.26,0.63,1.3,1,1.1,0.43,0.47,0.49,0.31,1.1,2.4,3.4,1.2,1.2,1.1,1.3,1.5,2.1,2.3,2.1,2.3,2.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-01,3.3,2.4,0.67,0.72,0.56,0.91,0.8,0.68,0.76,0.83,1.2,0.23,0.4,0.25,0.62,0.67,0.39,0.81,0.66,0.64,0.57,0.88,0.89,0.31,0.94,0.97,1.1,2,0.98,1,0.31,0.47,0.43,0.34,0.4,0.54,0.3,0.39,0.4,0.65,0.94,0.87,0.88,0.94,0.9,0.74,0.84,0.86,0.81,0.89,0.91,0.82,0.8,0.91,0.92,1.2,0.37,0.76,0.35,0.58,0.42,0.55,0.94,0.86,0.96,1,1,1.1,1.1,1.1,1.2,0.89,0.93,0.9,0.93,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-01,6,4.1,2.3,2.2,1.6,0.69,0.61,0.6,0.69,0.69,1.4,0.68,0.64,0.72,0.75,0.44,0.59,0.62,0.55,0.41,0.49,0.84,0.68,0.57,1.7,1.5,1.8,2.4,2,1.4,0.51,0.77,0.68,0.63,0.47,1.1,0.69,0.64,0.71,0.64,1.3,1.1,1.1,1.2,0.87,0.71,0.64,0.74,0.96,0.85,0.82,0.73,0.7,0.88,1.1,1.6,1.6,1.5,1.4,1.4,1.3,1,0.72,0.97,0.9,0.95,0.77,0.79,0.81,0.85,0.92,0.96,0.7,0.8,0.82,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-01,6.6,4.7,3.3,1.9,1.4,0.85,0.7,0.63,0.71,0.74,0.36,0.41,0.42,0.38,0.36,0.3,0.38,0.12,0.21,0.42,0.42,0.23,0.16,0.4,0.59,0.59,0.72,0.94,0.6,0.49,0.17,0.4,0.24,0.18,0.18,0.19,0.36,0.29,0.26,0.42,1,0.97,0.92,0.91,0.49,0.43,0.37,0.56,0.84,0.62,0.68,0.53,0.51,0.79,0.86,0.7,0.65,0.35,0.71,0.3,0.3,0.29,0.69,0.91,0.95,0.88,0.79,0.81,0.85,0.91,0.82,0.85,0.66,0.94,0.91,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-01,1.6,0.34,0,0.36,0.14,0.42,0.43,0.79,0.38,0.43,0.4,1,0.5,0.99,0.9,0.23,1.1,0.23,0.22,0.75,0.43,0.3,0.22,1.1,0.41,0.44,0.42,0.4,0.48,0.63,0.39,0.81,0.46,0.4,0.51,0.54,0.72,0.8,0.79,0.76,0.92,0.76,0.78,0.77,0.85,0.73,0.72,0.73,0.74,0.75,0.73,0.72,0.73,0.74,0.82,0.09,0,0,0.28,0.09,0.14,0.18,0.43,0.75,0.86,0.31,0.48,0.38,0.38,0.34,0.47,0.6,0.67,0.8,0.79,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-01,5,3.8,1.2,1.1,0.42,0.7,0.73,0.85,0.7,0.69,0.22,0.09,0.08,0.24,0.26,0.07,0.14,0.09,0.07,0.06,0.07,0.11,0.08,0.09,0.08,0,0.05,0.49,0.06,0.08,0.55,0.27,0.49,0.46,0.5,0.6,0.33,0.24,0.25,0.26,0.54,0.52,0.48,0.49,0.31,0.27,0.27,0.3,0.36,0.32,0.39,0.31,0.29,0.36,0.48,0.06,0.06,0.07,0.21,0.12,0.1,0.11,0.71,0.12,0.08,0.71,0.71,0.77,0.76,0.73,0.27,0.12,0.1,0.07,0.07,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-01,6,4.1,2.4,2.1,1.5,0.31,0.32,0.3,0.35,0.33,0.25,0.23,0.27,0.26,0.23,0.07,0.29,0.05,0.08,0.1,0.08,0.08,0,0.26,0.82,0.88,1.1,1.1,0.62,1.2,0.55,0.36,0.49,0.45,0.63,0.5,0.42,0.43,0.42,0.29,0.77,0.74,0.59,0.58,0.4,0.34,0.34,0.44,0.38,0.46,0.6,0.43,0.34,0.65,0.7,0.15,0.07,0.08,0.07,0.09,0.07,0.07,0.55,0.82,0.86,0.79,0.56,0.7,0.71,0.75,0.74,0.61,0.47,0.63,0.73,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-01,2.7,0.64,0.65,2.3,0.93,0.49,0.43,0.31,0.52,0.45,0.65,0.07,0.08,0.09,0.14,0.09,0.13,0.17,0.09,0.07,0.09,0.15,0.12,0.11,0.43,0.59,0.98,1.6,0.72,0.12,0.42,0.14,0.34,0.49,0.43,0.38,0.3,0.21,0.14,0.07,0.05,0,0,0.07,0,0.06,0.06,0.08,0,0.09,0.1,0,0,0.13,0.19,0.22,0.08,0.13,0.07,0.11,0.09,0.14,0.56,0.72,0.69,0.78,0.65,0.65,0.74,0.77,0.79,0.73,0.37,0.55,0.6,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-01,5.5,4.7,0.36,0.2,0,0.39,0.32,0.26,0.37,0.36,0.14,0.13,0.08,0.19,0.22,0.27,0.14,0.24,0.21,0.2,0.23,0.25,0.19,0.1,1.2,1,1.7,2.3,2.1,1.2,0.41,0.41,0.37,0.32,0.49,0.78,0.26,0.25,0.53,0.1,0.93,0.95,0.88,1,0.23,0.17,0.16,0.28,0.48,0.43,0.48,0.31,0.25,0.47,0.35,0.52,0.97,0.94,0.32,0.48,0.54,0.42,0.45,1,1.4,0.72,0.47,0.56,0.65,0.67,0.87,0.9,0.4,1.1,0.96,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-01,9.8,6.8,5.5,5.6,6,0,0.08,0.05,0,0.06,0.98,1,0.56,0.61,0.61,0.76,0.75,0.9,0.9,0.65,0.6,0.89,0.88,1.1,5.4,5.3,5.2,5.7,5.1,4.8,0.49,0.38,0.51,0.45,0.7,0.81,0.57,0.48,0.43,0.1,1.1,0.66,1.2,1.4,2.7,0.69,0.06,0.08,3.4,0.85,0.2,0.33,0.56,0.68,1.7,1.8,1.4,1.3,0.88,0.87,0.87,0.99,0.05,2.6,4,0.18,0.14,0.14,0.22,0.24,1.7,1.8,1,2.7,2.1,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-01,6.2,5.7,5.8,6,5.2,1.5,1.5,1.4,1.5,1.5,0.88,0.78,0.34,0.79,0.74,0.7,0.52,0.83,0.8,0.73,0.71,0.72,0.72,1,4.3,5.1,3.7,6.9,5.6,6.6,1.8,1.1,1.9,1.9,1.5,1.6,1.4,1.4,1.2,1,1.4,0.19,0.83,1.2,1.7,1.9,0.99,0.55,3.8,1.8,1.5,1.8,2,3,2.8,1.9,0.53,0.57,0.62,0.6,0.53,0.42,0.23,1.9,3.1,0.36,0.36,0.52,0.62,0.54,1.9,2.1,1.3,2.2,1.9,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-01,7.2,7.7,4.7,4.4,3.5,0.11,0,0,0,0.14,1.2,0.83,0.82,0.32,0.35,0.39,0.51,1.4,1,0.62,0.93,0.43,0.46,1.3,2.3,2.5,2.6,3.7,3.1,1.8,0.11,0.42,0.45,0.11,0.37,0.13,0.21,0.41,0.24,0.11,1.5,0.59,0.71,1.4,1.1,0.15,0.29,0.1,2,0.15,0.26,0.28,0.21,0.52,2.1,0.63,0.58,0.4,0.78,0.46,0.37,0.6,2.3,2.3,3,2.4,2.2,2.4,2.2,2.3,2,2.2,2.6,2.9,2.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-01,5.6,6.9,3.5,3.5,3.4,0.74,0.58,0.49,0.75,0.85,0.7,0.27,0.48,0.47,0.4,0.52,0.2,0.57,0.65,0.66,0.61,0.5,0.21,0.2,1.6,1.6,2.1,2.9,2.2,1.6,0.73,0.37,0.62,0.47,0.6,0.66,0.38,0.34,0.66,0.53,0.98,1.1,1.1,1,0.66,0.9,0.41,0.54,0.76,0.71,0.94,0.81,1,1.2,1.3,0.75,0.76,0.74,1.1,0.66,0.57,0.55,0.94,1,0.75,1.3,0.87,1,1.2,1.3,0.83,0.86,0.58,0.71,0.88,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-10-01,10,6.1,5.1,4,3.6,0.83,0.77,0.74,0.93,0.9,0.22,0.96,0.81,0.56,0.35,0.29,0.57,0.29,0.76,0.72,0.71,0.07,0.25,0.8,1.6,1.7,2,4.7,3.5,1.9,0.16,0.53,0.28,0.2,0.16,0.28,0.22,0.25,0.26,0.85,1.4,1.5,1.3,1.3,0.9,0.8,0.78,0.97,1.2,1,1.2,0.91,0.96,1.3,1.4,0.16,0.05,0.08,0.1,0.05,0.06,0.09,1.2,1.5,1.5,1.5,1.3,1.3,1.5,1.5,1.5,1.4,1.2,1.3,1.3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-01,5,4,1.3,0.96,0.6,0.69,0.7,0.71,0.7,0.73,0.11,1.1,1.3,1.4,1.2,0.53,1.3,0.17,0.34,0.68,0.95,0.72,0.21,1.4,0.94,0.78,0.7,0.73,0.9,0.98,0.66,1.4,0.87,0.97,0.84,0.65,1.2,1.4,1.4,0.78,0.19,0.16,0.36,0.74,0.57,1.1,1.2,0.95,0.53,0.97,0.97,1,1,0.95,0.76,0.37,0.06,0.05,0.27,0.15,0.31,0.16,0.85,1,0.98,0.84,0.81,0.82,0.84,0.93,0.95,1,1,0.92,0.89,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-12-01,5.5,3.1,1.7,1.5,1.5,1.3,1.2,1.2,1.2,1.2,0.49,0.66,0.83,0.97,0.58,0.11,1,0.06,0.05,0.05,0.06,0.43,0.08,1.1,1.3,1.4,1.4,1.4,1.5,1.4,0.41,0.07,0.47,0.35,0.28,0.12,0.07,0.06,0.06,1.1,1.6,1.5,1.4,1.4,1.3,1.3,1.2,1.4,1.3,1.3,1.4,1.3,1.3,1.4,1.4,0.7,0.43,0.57,0.8,0.34,0.2,0.35,1.3,1.5,1.5,1.5,1.3,1.3,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-01,4.2,2.8,1.4,1.9,1.3,0.77,0.76,0.74,0.75,0.77,0.74,0.71,0.72,0.5,0.64,0.3,0.65,0.54,0.45,0.3,0.4,0.46,0.54,0.42,0.8,0.81,0.84,0.89,0.84,0.82,0.6,0.59,0.72,0.69,0.62,0.7,0.53,0.52,0.62,0.64,0.93,0.99,0.84,0.77,0.74,0.65,0.61,0.7,0.71,0.76,0.81,0.7,0.7,0.86,0.77,0.76,0.69,0.69,0.93,0.7,0.69,0.65,0.76,0.99,1,1,0.72,0.84,0.93,0.93,0.93,0.94,0.83,0.88,0.93,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-01,4,3.8,2.2,2.1,1.9,1,1.1,1.1,0.98,1,0,1.2,1.3,1.3,1.2,0.95,1.3,0,0.86,1,1,0.77,0.07,1.4,1.3,1.4,1.4,1.8,1.7,1.4,0.19,1.1,0.23,0.23,0.51,0.23,0.81,1.1,1.1,1.2,1.2,1.3,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.26,0.38,0.46,0.19,0.25,0.16,0.19,1,1.3,1.3,1.1,1,1,1,1.1,1.4,1.3,1.3,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01,4.6,4.8,2.6,2.2,1.8,0.49,0.42,0.33,0.52,0.53,0.61,0,0,0.11,0.24,0.26,0.1,0.54,0.24,0.24,0.22,0.36,0.3,0.09,0.53,0.63,0.69,1.2,1.4,0.75,0.54,0.17,0.52,0.5,0.45,0.66,0.48,0.43,0.22,0.38,0.53,0.55,0.59,0.54,0.42,0.61,0.33,0.73,0.42,0.87,0.87,0.61,0.64,0.35,0.9,1.1,0.97,1.1,0.87,0.85,0.8,0.7,0.55,1.2,1.2,0.76,0.58,0.63,0.74,0.75,1.3,1.3,0.88,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-01,5.6,5.3,4,4.7,3.7,0.52,0.52,0.46,0.58,0.56,0.43,0.31,0.37,0.35,0.45,0.33,0.46,0.38,0.33,0.38,0.4,0.57,0.34,0.38,2.1,3,3,3.2,2.6,2.7,0.5,0.31,0.51,0.42,0.72,0.46,0.31,0.25,0.35,0.09,1.3,1.4,1.1,1,0.76,0.25,0.25,0.43,0.84,0.43,0.63,0.27,0.98,1.1,1.2,1.2,0.98,1,1,0.76,0.79,0.6,0.62,0.7,0.75,0.89,0.7,0.69,0.95,0.87,0.58,0.54,0.51,0.56,0.62,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-01,4.4,4.3,2.4,2.4,1.4,0.48,0.44,0.46,0.48,0.47,0.81,0.23,0.27,0.3,0.38,0.3,0.28,0.31,0.27,0.26,0.43,0.59,0.19,0.25,1,1.1,1,2,1.8,1.2,0.58,0.36,0.52,0.57,0.59,0.38,0.36,0.32,0.6,0.28,0.13,0,0.07,0.08,0.09,0.14,0.32,0.15,0.09,0.16,0.14,0.27,0.28,0.19,0.31,0,0,0,0,0.11,0.41,0.38,0.42,0.6,0.71,0.34,0.43,0.41,0.33,0.36,0.45,0.5,0.08,0.48,0.39,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-01,6.6,7.1,5.1,5.1,4.4,1.4,1.3,0.86,0.33,0.27,0.21,3,1.6,0.3,0.31,0.29,1.3,0.24,0.37,0.42,0.46,0.44,0.15,2.8,5.9,6.4,5.6,6.8,6.2,6.4,0.52,0.48,1.2,0.48,0.56,0.44,0.43,0.37,0.52,5.7,4,4,4.7,5.2,5.6,4.5,3.1,1.7,6,3,3,3.8,5,3.9,4.2,2,0.68,0.5,0.37,0.33,0.26,0.63,1.9,1.4,1.8,2.5,2,2.2,2.4,2.4,1.1,1.3,1,1.3,1.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-01,5.9,5.8,6.2,7.1,6.3,2.2,1.9,1.8,1.9,1.9,0.96,1.4,1.2,1.6,1.7,1.3,0.51,1.2,1.3,1,1.2,0.94,1.2,1.6,4.7,4.9,4.8,5.2,5.7,6.1,2.4,1.3,2.3,2.2,2.1,1.9,2.1,1.7,0.97,4.9,2.9,2.9,3.6,4.1,4.2,5.8,5,4.5,4,4.7,4.4,6,4.8,5.1,3.4,0.38,0.14,0.26,0.33,0.36,0.32,0.85,2.6,2.2,3.2,3.3,3,3.2,3.2,3.2,2.4,2.5,2.1,2.4,2.5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-08-01,3.4,1.4,5.7,5.3,4.8,0.25,0.26,0.06,0.55,0.83,0.08,0.32,0.34,0.34,0.28,0.38,0.35,0.05,0.51,0.37,0.34,0.48,0.12,0.37,0.41,0.34,0.38,1.7,0.46,0.36,0.9,0.56,0.94,0.86,1.1,0.74,0.67,0.49,0.63,0.13,0.85,0.7,0.54,0.45,0.42,0.21,0.19,0.18,0.55,0.31,0.32,0.12,0.21,0.65,0.54,0.91,0.34,0.33,0.51,0.63,0.47,0.48,0.06,2.2,3,0.11,0.11,0.1,0.1,0.09,1.5,1.7,1.8,2.2,1.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09-01,6.3,6.2,3.7,3.6,2.7,1.4,1.3,1.1,1.6,1.3,0.18,0.42,0.38,0.16,0.46,0.11,0.16,0.14,0.15,0.1,0.1,0.13,0.13,0.26,1.9,1.6,2.1,3,2.5,2.9,1.1,0.76,1.2,1,0.91,0.57,0.81,0.68,0.99,0.07,0.31,0.12,0.3,0.52,1.3,0.43,0.19,1,3.1,1.1,1.8,0.06,0.07,2.7,1.6,0.91,0.67,0.73,0.42,0.73,0.74,0.72,0.87,2.4,2.9,1.4,1,1.2,1.5,1.4,2.1,2.3,2.2,2.6,2.2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-01,5.9,5.7,3,2.8,2.1,0.59,0.49,0.42,0.58,0.48,0.39,NA,NA,NA,NA,0.24,0.25,0,0.26,0.26,0.25,0.19,0.09,0.22,2.1,2.1,2.3,3.2,2.7,2.7,0.79,0.32,0.73,0.61,0.98,0.89,0.45,0.38,0.43,0.41,1.3,1.2,1.1,1.1,0.57,0.43,0.44,0.54,0.74,0.68,0.74,0.54,0.53,0.93,1.2,1.7,1.2,1.2,1.3,1.1,1,0.94,1.3,1.5,1.9,1.6,1.3,1.6,1.6,1.6,1.4,1.4,1.4,1.5,1.4,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
