year_month,DM1,DM2,DM3,DM4,DM5,EM1,EM2,EM3,JM3,JM4,MM1,MM13,MM14,MM15,MM16,MM17,MM19,MM2,MM3,MM4,MM5,MM6,MM7,MM8,NM1,NM2,NM3,NM5,NM6,NM8,PM1,PM11,PM2,PM3,PM4,PM6,PM7,PM8,PM9,SM1,SM10,SM11,SM12,SM13,SM17,SM18,SM19,SM2,SM20,SM3,SM4,SM5,SM6,SM7,SM9,TM2,TM3,TM4,TM5,TM6,TM7,TM8,VM1,VM12,VM14,VM15,VM2,VM4,VM5,VM6,VM7,VM8,WM1,WM2,WM3,WM4,ET1,ET2,NT1,PT2,PT3,PT4,ST1,ST3,TT1,VT10,VT11,VT12,VT2,VT3,VT4,VT8,WT1,WT3
2005-09-01,1.7,5.4,4.1,4.7,5,5.6,7.6,5.8,5.9,5.7,6.3,7.4,7.3,7.3,7.5,5.4,7.5,6.1,5.9,5.6,5.4,4.4,5.7,7.5,7,6.9,6.9,7.1,7,7.8,8.2,7.6,8.9,8.2,8,8.1,8.3,7.8,7.7,6.2,6,6.4,6.3,6.3,7.4,5.9,6.1,5.7,6.8,6,6,6.2,6.4,6,6.4,7.7,8.8,8.5,8.2,8,6.6,7.3,6.2,6.3,7,7.1,6,5.8,6.5,6.4,6.8,7,7.3,7.3,6.7,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-10-01,3,3.3,5.1,5.7,5.7,4.7,5.3,6.1,6,5.8,11,7.6,7.7,7.9,7.6,7.6,8.1,8.9,7.8,7.8,6.9,7.5,8.1,8.3,5.6,5.6,6,5.5,6,6.4,8,7.7,7.8,7.7,7.5,7.9,7.3,7.7,7.5,6.7,7.4,8.5,7,6.8,6.9,6.7,6.7,5.9,6.6,6.2,6.1,6.3,6.9,5.9,6.7,7.4,9.7,9.1,8.9,9.1,7.7,6.6,5.3,4.7,4.8,4.8,5,4.5,4.6,4.8,4.9,5.6,6,5.6,5.6,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-11-01,3.2,4.4,5.8,5.5,5.8,6.5,6.9,7,5.2,6.5,4.9,6.6,6.2,6.1,5.9,5.4,6.1,5.4,5,5.1,5.3,6.3,5.4,6.1,6.8,6.6,7,6.9,6.9,7.1,7.2,6.3,6.1,7.2,7.2,5.5,6.5,6.2,6.9,6.9,6.7,8,6.8,5.9,7,7,7.1,7,6.9,7,7,7.1,7,6.2,6.4,7.1,7.6,7.3,7.2,7.2,7,6.8,6.1,5.9,6,5.4,6.1,5.4,5.2,5.5,5.6,6.3,6.6,6.4,6.1,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-12-01,3.2,5.3,6.1,6.9,6.8,5.2,5,6.1,4.8,4.5,6,7.3,6.7,6.4,6.7,6.4,6.2,6.5,6.1,5.9,6.2,6,6.5,6.4,7.1,7.3,7.2,7,6.7,7.4,7.4,7.1,7.1,7.3,7.2,7.7,7.1,7,7.3,6.4,5.9,5.8,6.9,6.6,6.9,6.3,6.2,6,6.4,5.8,6.1,6.3,6.5,6.4,6.6,5.6,5.7,5.7,5.4,5.9,6.1,6.1,4.8,4.8,5.1,5.6,5,5.1,5.2,4.8,5.3,5,5.2,5.7,5.6,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-01-01,4.4,5.4,6.4,6.5,6.9,7.5,7.9,8,6.5,6.8,7,7.2,7.7,8.1,7.5,8,7.4,7.4,8.2,8.2,8,7,6.9,7.2,7.1,6.7,6.6,6.1,6.4,6.7,7.3,7.7,7.4,7.5,7.2,6.6,7.5,7.6,7.7,8,7.5,8.1,7.7,8,7.9,8.2,8.1,8,8.2,7.5,8.6,8.3,8.3,9.2,7.9,6.3,6.6,6.3,5.9,6.7,6.9,7.8,7.1,7.1,6.8,6.9,6.8,7.3,6.9,6.7,7.3,8,8,8.3,7.6,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-01,2.8,3.7,5.9,6.7,7.3,6.6,7.1,7.9,5.8,6.2,7.3,9.1,8,8.2,8.7,8.2,8.1,7.1,8.1,8.3,8,9,6.8,8.2,7.4,7.4,7.6,7.6,7.8,8,8.8,8.3,8.1,8.2,6.9,8.3,8.1,8.3,7.8,8.4,8.2,8.1,8,7.6,8.3,7.8,8.4,8.7,7.8,7.3,7.8,8,8.1,8,7.8,7.7,8.6,8,6.7,6.8,8.7,7.7,6.2,7.5,7.3,6.1,6.9,6.6,6.5,6.6,7.4,7.6,8.2,7.4,7.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-01,1.6,6.2,6.4,6.4,7,6.8,6.8,7.4,6.6,6.5,6,8.2,7.7,8,7.9,7.5,7.5,6,6.8,6.9,7.4,7.3,6.1,7.9,7.3,7.2,7.1,6.5,7.4,7.8,7.6,8.5,8,8.5,6.2,8.2,7.8,8.5,7.9,6.6,6.4,6.1,7.3,6.6,8.3,6.6,7.3,6.8,7.8,7.7,6.5,7.1,7,6.8,7.1,6.2,5.9,6.1,5.5,5.9,7.8,6.8,6.3,5.9,6,6.3,6.5,6.2,6.2,6,5.8,6.4,7.2,6.9,6.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-01,5.1,5.2,5.7,6,6.1,6.5,7.2,6.7,6.8,6.6,7.4,8.6,9.1,8.9,9.9,7.5,8.6,8.4,8.3,8.5,9,8.2,8.6,8.3,8.2,8.4,8.3,8.5,8.9,7.4,7.5,7.7,8,7.4,6.7,8.6,8.2,8.1,7,7.1,5.9,6,6.2,6.4,6.3,9,7.5,7.2,6.3,6.1,6.2,7.3,7.8,8.2,5.9,9.8,11,9.6,7.4,8.5,7.9,7.9,6,7.1,6.8,6,6.6,6.3,5.3,5.5,6.8,7.3,7.7,7.9,6.7,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-01,5.9,6.4,6.6,5.4,6,5.6,5.6,5.6,5.6,5.7,8.4,6.6,6.6,5.9,6.2,6.5,7.8,7.6,6.4,5.8,5.8,6.5,6.9,8.5,5.9,5.7,5.4,5.7,5.7,6.3,6.1,5.9,5.7,5.9,6.1,5.9,5.9,5.4,5.9,6.2,5.6,5.6,6.3,6.4,6.2,6,6.2,5.4,5.4,4.9,5.4,5.6,5.3,5.4,5.1,6.6,7.2,6.5,6.2,6.4,5.6,6.2,5.3,4.6,5.7,5.1,5.5,5.3,4.7,4.8,5.2,5.5,5.5,5.3,5.1,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-01,6.7,7.5,6.8,5.9,5.8,4.4,5,5.2,6,4.9,8,8.1,7.2,7.5,7.9,6.9,7.9,7.2,6.8,6.9,6.9,6.5,6.9,8.2,5.5,5.8,5.2,5.8,5.2,4.8,8.1,7.9,7.8,8,6.6,8.1,7.8,8.1,8.4,8.1,7.5,7.5,7.4,7.5,7.4,8.1,7.9,6.5,6.5,6.8,4.3,8.1,5.9,5.5,4.6,3.6,7,6.2,4.8,5.9,6.3,7.1,5.4,3.8,4.5,5.6,4.9,5,5.3,5.4,5,5.3,6.2,4.7,4.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01,3.9,7.5,5.8,6.8,5.5,6.1,6.1,6.1,6.4,6.4,10.9,9.8,9.1,9.8,9.7,8,10.4,8.4,9.3,9,9,9.6,9.2,8.3,8.1,7.4,5.5,7,7.3,7.5,8.8,10.5,8.9,8.7,9.2,8.9,10.7,9.1,9.5,7.5,8,9.6,7.5,8.2,9,6.2,8,7.1,6.8,7.3,6,5,7.6,6.2,5,3.9,6.9,4.5,6.9,5.9,6.2,6.5,6.7,6.9,7.7,6.9,5.7,5.8,5.3,6.5,7.7,7.5,7.4,7.2,6.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-01,3.3,3.9,4.3,4.5,4.8,7.6,7.6,7.3,8,7.7,8.7,7.3,8.2,6.7,7.1,7,8.2,7.7,6.7,6.9,7,7.4,6.8,8.6,6.4,5.7,5.3,4.9,4.7,5.1,6.7,6.8,6,6.7,6.5,7.1,6.6,6.4,6.6,6.2,9.8,11.1,8.8,9.2,8,7.1,6.7,6.5,7.7,6.6,6.4,6.7,6.9,7.5,5.3,9.3,8.6,8.9,7.6,8.1,7.5,7.4,5.9,4.8,4.9,5.8,5.9,5.5,5.6,5.4,5.3,5.1,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-01,1.4,2.8,3.8,4.1,4.7,8.4,6.9,6.1,8.3,8.6,8.5,6.3,6.5,7,6.5,7.3,6.7,8.8,7.6,6.2,6.9,7.4,8.1,6.5,6,5.9,6.6,6.7,6.8,6.3,6.8,6.5,6.6,6.3,6.3,6.4,6.4,6.5,6.6,6.3,6.7,7.4,6.3,6.7,6.5,6.3,6.4,6.1,6.5,6.1,6,6.3,6.3,6.3,6.6,11,9.2,10.9,10.1,7.9,8.9,8.9,5.1,3.6,4.9,5,4,4.6,5,4.8,4.4,4.6,5,4.3,3,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-01,3.7,2.6,5.3,5.4,5.7,5.2,5.8,6.1,5.9,5.4,10.8,8.2,7,6.9,6.5,6.4,7.2,6.7,6.4,6.5,6.6,5.9,6.2,7.4,5.2,5.6,5.6,5.3,5.6,6.7,6.6,6.4,6.1,6.6,6.8,6,6.5,6.5,6.4,6,6.4,7.4,7.2,8.2,5.9,6.7,5.9,5.7,6.3,5.5,5.2,6.3,6.5,5.8,7,4.6,6.3,6.4,6.1,6.5,6.5,6.6,5,5.1,5.3,4.6,4.3,4.2,4.5,4.6,4.3,5.5,5.2,5.1,5.4,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-01,2.9,4.2,6.2,6,6.1,6.1,6.5,6.4,6.6,6.2,6.3,6.9,7.4,6.3,6.8,7.5,7.1,6.7,7,7,7.6,7.5,7.7,6.6,7.6,7.3,7.6,7.1,7.5,7.6,6.8,7.4,6.9,7.5,7.4,6.6,7.2,6.2,7.3,7.1,6.6,7.1,6.9,7,7.1,6.9,6.3,6.8,6.9,5.3,6.4,7.1,7,7,6.7,10.2,11.1,6.2,7.1,8.5,7.8,7.1,6.5,5.2,5.9,5.5,6,5.8,5.6,5.6,4.9,5.1,6.4,6,6.1,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-01,3.5,5.1,6.3,6,6.3,6.1,6.6,6.7,6.7,6.3,5.6,7.2,6.7,6.9,6.7,6.9,6.9,7.3,7.1,7,7,7.1,7,6.1,6.3,6.2,6.3,6.4,6.8,6.4,7.1,6.9,6,6.8,5.5,7.1,6.6,6.8,6.2,6.9,4.3,6.9,6.6,6.7,6.9,6.6,6.9,6.7,6.7,6.8,6.2,6,7,6.3,6.5,7.4,6.9,7.1,6.4,7.4,7.3,7.4,6.5,5.6,5.7,4.9,6.2,5.9,5.6,5.3,5.5,6,6.7,5.8,6.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-01,4.3,7,9.7,6.6,6.4,6.8,6.8,6.7,6.1,6.6,6,6.9,7.5,6.9,7.3,7.4,5.9,7.1,6.2,7.4,7.3,7.4,7,6.1,6.8,6.8,7.1,7,6.5,6.7,7.1,6.3,6.4,5.9,7.6,7.1,7.3,6.7,6.6,5.1,6,6.3,6.2,5.9,6.9,6.4,6,6.5,6.7,7.2,6.3,6.7,6.5,6.1,5.9,7.8,5.9,6.6,6.1,5.9,6.4,6,7.6,5.6,5.6,6.9,7.4,7.1,6.2,7.1,5.5,5.5,6.3,6,5.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-01,7.1,10.2,10.4,8.7,9,7.8,7.9,7.9,8.1,8,7.5,6.2,5.9,8.1,8.1,7.4,8.6,8,8.4,8.7,8.6,8.1,8.1,7.1,9.1,9.8,9.6,9.6,10.1,10.3,7.2,7.2,7.3,7.5,7.1,7.1,7.6,7.4,7.2,6.6,6.4,6.6,6.8,6.8,6.6,6.2,6.2,6.2,6.9,7.1,6.9,7,5.4,6.9,6.3,8.9,8.8,8.7,7.5,7.8,8.1,6.7,7.5,8.3,8.6,6.8,6.7,6.5,6.8,6.6,7.1,8.5,9.4,9.1,8.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-01,4,5.4,6.4,6.5,6.7,7,5.6,5.9,7.1,7.1,8.1,7.1,7,7.4,7.8,8.2,7.4,9.4,7.9,7.8,8.2,8.1,8.8,7.4,6.4,6.2,6.3,6.2,6.7,6.8,6.8,7.3,7.1,7.2,6.9,6.6,7.3,5.8,7.2,7.1,5.4,5.5,7.2,7.1,6,6.5,6.9,6.5,7.1,7.2,7,6.9,7,6.8,6.2,8.4,9,8.7,8.1,8.2,8.4,8.5,6.4,5.7,5.8,5.3,6.1,5.4,5.5,5.1,5.2,6.4,6.8,6.6,5.4,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-01,5.6,8.8,9,6.1,7.2,5.9,6.5,6.3,6.2,6.4,4.3,6.4,6,6.9,6.9,6.5,6.5,6.2,6.5,6.6,6.6,6.5,6.4,6.8,5.4,8,5.9,5.6,8.1,6.8,6.2,6.2,7.4,6.5,6.1,6.3,6.4,5.5,6.5,7.1,6.3,7.8,9.6,8.8,8.7,5.9,7.5,7.1,8.6,7.2,7,7.5,6.8,7,6.3,7.5,8.6,7.9,7.2,7,7.1,6.9,5.9,5.4,5.7,5.2,5.9,4.6,5.1,4.9,4.9,5.6,6.2,6.1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-01,2.5,2.5,3,11.4,12.1,5.1,5.5,5.6,5.3,5.3,7.1,6.1,6.5,6.3,6.3,6.2,6.3,6.2,5.9,6.4,6.1,6.1,5.4,7,6.1,6.8,6.7,6.5,6.9,7.6,6.5,6.1,6.3,6.6,6.3,7.5,6.9,6.2,5.6,7.3,6.8,6.8,6.8,6.6,5.2,6.6,6.7,6.9,6,6.7,6.5,6.7,6.6,7,6.6,5.4,5.7,5.5,5.6,5.3,5.5,5.7,5,5.2,5.2,4.6,4.6,4.4,4,4.3,4.9,5.2,6.2,5.7,4.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-01,0.2,4.5,5,6,6.7,5.9,5.8,7.2,7.6,6.8,5.1,7.7,7.3,5.8,5.9,5.2,4.7,5.6,5.9,5.6,5.8,5.3,5.5,6.7,4.4,3.7,4.1,3.7,4,4.5,5.2,5.7,4.3,5.6,5.2,4.9,5.5,5.7,5.5,8.6,6,6.2,7.7,6.4,6.3,8.5,7.2,8.5,6.9,8.5,7,8.3,8.4,9.1,5.7,3.6,4.8,4.1,6.3,5.8,6.3,5.9,8.2,5.3,6.4,7.4,6.7,7,7,6.6,6.1,5.6,7.1,6.2,5.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-01,5.7,5.7,6.1,6.1,6.3,6.9,6.6,6.6,6.9,7,7,10.2,9.2,5.9,6.2,6.1,5.7,6.8,6.2,6.2,6.1,6.2,6.3,6.8,8.9,7.2,7.7,7.1,7.3,7.1,4.7,6,4.9,5.4,5.7,5.4,5.5,5.7,6.1,9,9.8,10.2,10.6,9,10.2,10.5,10.2,10.1,5.1,8,8.4,7.7,11,6.1,5.2,6.2,7,7.2,5.8,6.6,6.3,6.1,9.4,5.3,4.9,9.2,9.3,9.1,8.7,8.7,5.6,6,7.1,5.4,4.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-01,1.8,1.6,2.7,3.3,3.8,5,7.9,6.6,7.2,6.8,5.5,5.2,6.1,5.6,5.6,4.9,5.6,7.3,4.2,5.6,4.4,5.3,6.2,3.7,4.6,5.2,3.5,4.3,4.9,6.8,6.4,6,3.6,6.2,6,5.6,6.2,5.3,5.8,6.9,7.7,8.8,6.9,7,7.1,7,5.7,4.7,3.4,6.9,6.4,6.6,6.7,6.3,4.5,6.1,7.2,7.1,6.5,6.4,6.8,5.9,5.1,4.9,4.7,4.9,4.4,5,5.1,4.5,4.6,4.9,4.9,5.5,4.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-01,3.7,3.1,3.9,4,4.3,5.1,5.6,6.5,4.3,4.1,6.6,6.3,4.5,5.7,6.1,3.7,6.7,7.1,6.5,5.8,5.5,5.8,7.5,6.7,5.5,3.8,5.5,5,5.6,6.6,4.8,5.9,4.1,4.9,5,5.4,6.1,6.4,4.2,5.2,6.3,6.1,5.5,5.7,5.8,5.4,5.6,5.4,5.3,5.2,4,5.2,4.6,4.6,5.1,4.7,5.7,5.8,5.4,4.5,4.3,4.1,4.2,4.3,5.1,3.5,4.2,3.9,3.8,3.1,4.9,4.7,5.3,5,4.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-10-01,2,4.3,4.6,4.9,5.7,5.4,5,5,5.4,5.4,9.8,6.2,6.6,6.7,6.9,5.1,6,5.9,5.3,5.6,6.5,6.8,4.8,5.5,5.3,5.1,5.1,4.9,4.2,5.5,6.9,5.2,6.6,6.9,6.3,6.8,6.5,5,5.5,5,5.4,5.7,4.6,5.6,5.8,5.8,5.4,4.1,4.5,5.7,4.9,4.5,5.2,5,5.1,7.5,7.8,8.1,6.5,7.5,7.5,7.3,4.5,4.4,5,4.1,3.6,4.1,3.5,4.1,3.8,4.4,5.1,5,5,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-11-01,5.1,5.6,8.3,11.1,7,5.2,5.5,4.8,5.4,5.1,9.8,6.2,6.5,6.4,7,6.5,6.6,5.8,6.2,6.8,6.1,6.2,5.1,6.7,5.3,5.8,6,5.9,5.6,6.1,7.3,6.5,8,6.2,7,7.2,5.7,6.5,5.7,4.7,7.2,6.7,6.8,6.1,6.6,5.8,6.3,6.2,6.1,6,5.7,4.7,5.9,6.1,5.7,6.2,5.4,7.7,6.1,6.9,6.3,6.9,5.8,5.2,5.2,5,5.5,5.5,5.3,4.8,4.9,5.5,5.8,5.6,5.6,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-12-01,3.1,4.7,7.9,7.9,7.3,5.6,6.5,7.1,6.8,5.5,7.9,6.5,6.9,7.4,8.4,7.8,7.3,7.1,8.8,9.6,9.1,7.8,7.3,6.8,6,5.8,6.2,6.5,6.5,6.6,8.2,8.6,8.2,8,8,9.6,8.9,8.8,7.6,6.7,5.4,6.3,6.7,6.7,6.6,6.4,6.4,6,6.3,6.7,6.3,6.2,5.8,6.6,6.2,3.3,6.1,6.2,5.8,5.9,6.2,7.8,5.2,5.2,5.2,5.1,5.7,5.2,3.8,4.6,5,5,5.6,5.5,5.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-01-01,3.4,4,7.4,6.8,6.8,7,7.1,7.1,7,7,7.4,7.2,7.1,5.9,5.7,7.5,7.7,8.7,7.9,6.9,7.4,7.2,5.1,8.2,6.5,6.4,6.6,6.7,6.8,5.8,4.8,6.8,6.7,5.2,7.1,7.3,7.1,7.5,7.3,6.7,6.2,6.9,7,7,7,5.6,7.1,6,7,6.3,6.9,4.3,4.7,6.6,7.1,4.9,8.1,7.7,7.6,7.8,7.6,7.8,6.5,4.8,4.6,5.4,6.7,5.9,4.7,5.5,5.5,6.2,4.6,6.7,6.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-01,5.5,5.7,7.9,7.7,7.7,7.2,6.7,7.2,7,7.3,13.9,8.4,8.9,8.6,9.1,10.1,8.5,12.6,10.4,10.1,9.6,11.2,12.4,8.8,8.2,7.9,8.1,8.1,7.8,8.3,11.2,9.3,11.1,11,11,10.7,10.1,9.5,9.5,8.7,8.6,8.7,8.8,8.5,8.5,8.4,8.3,8.6,8.4,8.8,8.5,8.3,8.2,8.3,8.5,9.3,9.6,9.7,9.1,9.4,9.6,9.7,7,6.6,4.6,6.1,7,7.1,4.4,6.3,6.1,7.3,7.4,7.1,6.9,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01,3.3,3.8,5.5,5.9,5.9,6.3,6.5,7.1,6.2,6.1,8.5,8.1,8.4,10.1,10.3,10.4,9.7,8.4,9.5,10.1,10,10,9.1,9.5,8.7,8.7,8.5,8,8,9,9.6,9.6,10.3,10.5,9.9,9.7,9.8,10,10.7,9,10.2,10,9.9,9.9,10,8.9,9.7,9.7,9.3,8.9,9.6,9.9,9.8,11.5,8.8,7.7,8.9,8.9,8.8,8.8,9.1,9.3,5.8,7.9,7.6,5.1,5.9,5.4,5.3,5,7.7,7.5,9,8.2,7.9,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-01,2.4,4.6,6.3,6.2,6.5,7.5,6.3,6.4,5.9,6.2,9.7,7.7,7.4,7.7,8,8.8,6.8,9.3,8.4,8.2,9.8,9.2,10,7.6,6.5,6.5,6,6.3,6.2,6.5,8.7,7.6,8.2,8.7,7.7,9.2,8.7,9.2,8.5,8.2,7.1,5.9,6,7.2,6.4,7.8,6.7,6.8,7,7,6.8,6.9,6.8,6.4,5.9,8.5,8.5,8.6,7.6,8.4,9,8.3,6.8,5.9,5.8,5,5.7,5.5,4.7,5.1,5.6,6.6,6.9,6.6,6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-01,4.1,4.4,5.9,6.3,6,5.7,6,6.3,5.6,5.9,8.8,6.5,6.6,6.8,7.3,7.4,5.3,8.4,7.6,7.3,6.8,7,8.4,6.7,5.8,5.7,5.5,5.7,6.2,6.5,7.1,7.2,7.1,7.9,7.5,8,7.6,7.5,7.1,6.4,7.7,8.5,7.2,7.5,7.3,6.8,6.4,6.6,7.6,6.4,6.8,6.3,6,7.4,6.7,9.8,9.3,8.7,4.8,7.6,6.6,7.1,5,5.1,4.7,5,4.8,4.9,5.2,5.2,5.5,5.4,7.1,5.9,5.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-01,9.4,9.4,9.4,10.3,8.6,6.5,6.8,7.2,8.5,6.5,10.4,6.3,6,6.7,7.1,5.2,4.8,5.6,4.3,5.4,5.3,5.9,6.4,5.1,6.4,6.1,6.4,5.6,5.7,6.5,7.7,7.5,7.4,7.3,7.8,8,7.7,7.8,7,6.1,5.6,5.9,5.9,5.7,5.8,6.1,5.7,5,5.9,5.3,5.2,7.3,6.8,4.9,4.3,10.5,10.4,10,6,8.5,9.3,8.4,6.7,4.4,5.1,7.1,6.4,6.7,7,6.5,4.4,5,5.9,5.2,4.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-01,6.1,8.3,6.2,5.9,6.1,3,4.3,7.9,7.4,4.6,8.3,10.7,8.5,6.7,7.1,6.8,9.6,6.9,6.7,6.4,6.3,6.6,7.1,7.6,5,5.5,5.2,4.8,5.8,6.4,5.4,6.4,4,5.1,6.1,7.2,6.1,6.1,6.6,9.2,4.9,5.7,5.6,6,5.4,9.3,9.6,9.3,4.7,9.5,9,9.2,9.3,9.2,4.8,7.6,7.5,7.8,6.6,6.9,7.1,6.8,2.9,4.3,4.3,6,3.6,5.5,4.3,5.2,5.7,6,6.8,7,5.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-08-01,6.4,6.8,6.1,6.3,6,5.3,5.5,8.5,10.5,6.9,9,6.4,6.2,6.2,6.7,6.8,6.7,9.2,6.9,6.6,6.6,6.9,7.8,6.1,5.3,5.9,5.6,5.8,6,6,6.6,6.3,5.9,6.4,6.1,6.3,6.6,6.4,6.3,8.2,5,5.5,5.7,5.9,5.9,10,8.9,8,5.6,5.6,7.7,9.2,9.6,8.4,5.4,7.8,7.3,7.8,7.5,7.7,7.3,7.6,8,5.2,6,6.5,7,7.1,6.6,8.3,5.5,5.6,5.7,5.2,5.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09-01,1.6,2.5,3.6,3.4,4.2,4.1,4.6,5.1,4.6,4.5,7.5,7.3,7.7,7.6,7,6.8,7.3,7.2,7,7.1,7.1,6.7,7,8.1,4.1,3.7,3.9,3.5,4.6,4.6,4.6,5.8,4.5,4.9,5.2,5.9,5.5,6.1,5.3,8.8,8,6.9,6.2,3.7,8.3,8,9.3,6.2,6.3,4.7,4.6,7.5,11.2,4.2,7.2,8.4,7.8,8.1,7.6,4.7,7.3,5.9,4.5,3.6,4.5,3,4.1,3.5,3,2.7,3.2,4.1,3.8,3.7,4.2,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-01,3.7,4.6,6.1,5,5.9,6,6.3,6.5,6.1,6.2,6.5,NA,NA,NA,NA,6.7,7.7,8.2,6.5,6.7,7.1,6.7,7.2,7.7,6.3,5.6,6.1,7.1,7.3,6,6.7,7.2,6.5,6.9,6.1,6.3,6.7,6.3,6.8,6.5,5.6,5.7,5.9,5.7,6.4,6.6,6.3,6,6.1,5.9,5.8,6.2,6.4,5.9,5.4,6.8,6.8,5.7,6.5,6.6,6.6,6.6,5.2,5,5.7,4.7,4.3,4.5,3.9,4.7,5.2,5.3,4.1,5.5,5.5,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
